state,F7,F3,P7,O1,O2,P8,AF4
unfocussed,3940.2724358974365,5070.6610576923085,4294.547275641026,4269.635416666667,3967.9607371794878,4185.256410256411,4113.609775641026
unfocussed,3941.9791666666674,5070.0120192307695,4301.666666666667,4266.9911858974365,3975.785256410257,4184.166666666667,4109.010416666667
unfocussed,3943.4815705128212,5063.737980769231,4293.982371794872,4272.724358974359,3943.509615384616,4179.391025641026,4102.6682692307695
unfocussed,3948.3092948717954,5063.501602564103,4294.439102564103,4283.425480769231,3973.8782051282055,4181.109775641026,4109.499198717949
unfocussed,3956.538461538462,5070.176282051283,4303.425480769231,4290.26842948718,3961.04967948718,4193.737980769231,4117.427884615385
unfocussed,3944.058493589744,5055.372596153847,4292.231570512821,4297.5120192307695,3949.895833333334,4173.39342948718,4102.544070512821
unfocussed,3952.027243589744,5062.7724358974365,4301.718750000001,4312.812500000001,3988.54967948718,4189.8557692307695,4118.729967948719
unfocussed,3958.3133012820517,5066.278044871796,4301.923076923077,4294.379006410257,3992.580128205129,4191.2099358974365,4128.938301282052
unfocussed,3964.046474358975,5064.759615384616,4304.0224358974365,4289.519230769231,4008.040865384616,4194.238782051282,4125.797275641026
unfocussed,3956.0937500000005,5060.7411858974365,4302.676282051282,4289.79967948718,3984.479166666667,4190.236378205129,4121.017628205129
unfocussed,3969.4431089743593,5075.733173076924,4318.661858974359,4296.250000000001,3991.858974358975,4201.282051282052,4136.406250000001
unfocussed,3963.4935897435903,5076.658653846154,4317.131410256411,4284.038461538462,3976.1137820512827,4203.209134615385,4136.77483974359
unfocussed,3948.1810897435903,5068.064903846154,4304.17467948718,4274.2307692307695,3988.509615384616,4192.495993589744,4124.923878205129
unfocussed,3952.964743589744,5064.4110576923085,4298.329326923077,4275.080128205129,3991.4623397435903,4186.386217948719,4120.064102564103
unfocussed,3956.634615384616,5068.9182692307695,4305.42467948718,4294.43108974359,3998.1570512820517,4187.61217948718,4128.040865384616
unfocussed,3936.7908653846157,5058.3173076923085,4296.782852564103,4275.080128205129,3981.9070512820517,4175.128205128206,4120.669070512821
unfocussed,3937.580128205129,5052.816506410257,4303.309294871796,4273.333333333334,3964.0424679487187,4182.219551282052,4114.751602564103
unfocussed,3946.8750000000005,5060.492788461539,4306.734775641026,4273.297275641026,3973.517628205129,4188.637820512821,4119.066506410257
unfocussed,3960.3405448717954,5068.096955128206,4319.266826923077,4283.177083333334,3987.3237179487187,4198.701923076924,4131.165865384616
unfocussed,3956.899038461539,5055.316506410257,4321.113782051282,4290.21233974359,3978.942307692308,4195.044070512821,4143.489583333334
unfocussed,3971.057692307693,5053.541666666667,4318.040865384616,4298.409455128206,4011.7868589743593,4197.620192307693,4136.967147435898
unfocussed,3955.052083333334,5058.036858974359,4309.170673076924,4285.797275641026,3983.5737179487187,4184.547275641026,4129.831730769231
unfocussed,3952.347756410257,5060.532852564103,4307.572115384616,4286.258012820514,3999.7475961538466,4186.746794871796,4131.057692307693
unfocussed,3957.504006410257,5058.782051282052,4301.278044871796,4278.826121794872,3992.896634615385,4187.331730769231,4124.531250000001
unfocussed,3965.733173076924,5061.462339743591,4302.075320512821,4292.083333333334,4001.7628205128212,4194.683493589744,4134.759615384616
unfocussed,3949.6193910256416,5063.273237179488,4299.162660256411,4269.262820512821,4006.069711538462,4185.83733974359,4123.108974358975
unfocussed,3946.726762820513,5057.1995192307695,4307.632211538462,4276.870993589744,3989.2187500000005,4186.354166666667,4124.763621794872
unfocussed,3955.476762820513,5053.794070512821,4313.978365384616,4279.887820512821,3996.9030448717954,4189.675480769231,4124.030448717949
unfocussed,3979.6474358974365,5053.169070512821,4315.556891025642,4303.830128205129,4026.5544871794878,4189.655448717949,4112.447916666667
unfocussed,3940.0400641025644,5052.8485576923085,4310.905448717949,4255.753205128206,3970.6009615384623,4180.408653846154,4124.579326923077
unfocussed,3935.4286858974365,5046.702724358975,4303.048878205129,4262.560096153847,3967.564102564103,4176.414262820514,4121.61858974359
unfocussed,3942.972756410257,5044.739583333334,4299.895833333334,4267.183493589744,3979.302884615385,4175.1923076923085,4120.953525641026
unfocussed,3955.420673076924,5050.881410256411,4311.7548076923085,4277.311698717949,3972.4799679487187,4186.770833333334,4132.195512820514
unfocussed,3961.334134615385,5049.771634615386,4311.270032051282,4281.213942307693,3970.396634615385,4185.841346153847,4127.371794871796
unfocussed,3955.5248397435903,5043.425480769231,4307.644230769231,4277.383814102564,3970.436698717949,4181.2620192307695,4118.950320512821
unfocussed,3948.754006410257,5042.840544871796,4308.581730769231,4264.046474358975,3977.8445512820517,4175.208333333334,4115.701121794872
unfocussed,3973.149038461539,5056.326121794872,4329.33092948718,4279.511217948719,4010.540865384616,4196.402243589744,4130.977564102564
unfocussed,3960.805288461539,5051.258012820514,4321.750801282052,4266.790865384616,3989.4431089743593,4181.943108974359,4117.307692307692
unfocussed,3965.552884615385,5052.359775641026,4320.641025641026,4255.713141025642,3930.5649038461543,4181.590544871796,4115.26842948718
unfocussed,3960.733173076924,5049.475160256411,4314.379006410257,4255.476762820514,3950.7131410256416,4179.619391025642,4120.881410256411
unfocussed,3962.848557692308,5046.029647435898,4315.837339743591,4269.695512820514,3972.61217948718,4186.510416666667,4125.809294871796
unfocussed,3941.045673076924,5043.637820512821,4307.259615384616,4255.240384615385,3969.8998397435903,4180.701121794872,4119.811698717949
unfocussed,3937.29967948718,5045.693108974359,4312.9286858974365,4270.05608974359,3960.9535256410263,4177.596153846154,4114.619391025642
unfocussed,3945.6129807692314,5048.545673076924,4318.008814102564,4252.544070512821,3954.9759615384623,4183.826121794872,4128.297275641026
unfocussed,3939.370993589744,5051.923076923077,4318.437500000001,4270.208333333334,3962.0192307692314,4190.000000000001,4132.732371794872
unfocussed,3946.5544871794878,5057.191506410257,4320.020032051282,4300.532852564103,3990.9535256410263,4195.969551282052,4140.280448717949
unfocussed,3944.7035256410263,5062.604166666667,4322.820512820514,4307.580128205129,3991.3181089743593,4196.5224358974365,4134.194711538462
unfocussed,3964.7435897435903,5059.623397435898,4321.013621794872,4308.485576923077,4004.2748397435903,4192.524038461539,4130.344551282052
unfocussed,3967.4759615384623,5060.869391025642,4315.020032051282,4286.438301282052,3991.7868589743593,4193.028846153847,4126.073717948719
unfocussed,3956.286057692308,5057.940705128206,4311.842948717949,4296.93108974359,3984.066506410257,4192.9286858974365,4126.229967948719
unfocussed,3940.092147435898,5049.010416666667,4308.345352564103,4293.64983974359,3985.933493589744,4187.231570512821,4113.369391025642
unfocussed,3941.4383012820517,5050.629006410257,4318.790064102564,4287.367788461539,3998.032852564103,4195.620993589744,4112.956730769231
unfocussed,3944.927884615385,5049.106570512821,4314.342948717949,4280.697115384616,3989.5753205128212,4186.310096153847,4115.789262820514
unfocussed,3929.2107371794878,5033.593750000001,4292.652243589744,4229.79967948718,3998.1730769230776,4165.5849358974365,4090.3725961538466
unfocussed,3943.177083333334,5038.729967948719,4313.926282051282,4262.063301282052,4009.0104166666674,4196.165865384616,4122.828525641026
unfocussed,3956.9911858974365,5052.788461538462,4322.0432692307695,4298.70592948718,4013.473557692308,4205.252403846154,4135.1161858974365
unfocussed,3962.3036858974365,5062.812500000001,4333.297275641026,4327.904647435898,4035.865384615385,4212.307692307693,4143.104967948719
unfocussed,3953.7700320512827,5066.133814102564,4324.523237179487,4322.0432692307695,4011.6185897435903,4198.281250000001,4136.294070512821
unfocussed,3940.444711538462,5053.938301282052,4305.224358974359,4299.623397435898,3995.6931089743593,4179.931891025642,4118.245192307693
unfocussed,3937.095352564103,5060.044070512821,4313.072916666667,4321.250000000001,3986.2099358974365,4187.463942307692,4116.233974358975
unfocussed,3936.1538461538466,5058.076923076924,4307.479967948719,4310.689102564103,3977.564102564103,4182.011217948719,4118.028846153847
unfocussed,3910.520833333334,5037.091346153847,4273.9182692307695,4262.279647435898,3971.802884615385,4150.016025641026,4083.5136217948725
unfocussed,3888.597756410257,5013.433493589744,4249.354967948719,4231.185897435898,3960.94951923077,4127.323717948719,4060.104166666667
unfocussed,3889.439102564103,5013.269230769231,4252.059294871795,4226.714743589744,3926.245993589744,4125.705128205129,4056.2780448717954
unfocussed,3882.3918269230776,4994.859775641026,4241.073717948719,4222.904647435898,3924.507211538462,4125.689102564103,4059.7195512820517
unfocussed,3901.8509615384623,4997.744391025642,4262.175480769231,4241.570512820514,3939.2307692307695,4152.3036858974365,4079.4791666666674
unfocussed,3903.0128205128212,5005.789262820514,4262.315705128206,4243.657852564103,3957.039262820513,4150.801282051282,4076.3782051282055
unfocussed,3916.642628205129,5014.479166666667,4267.984775641026,4233.401442307693,3976.6666666666674,4153.108974358975,4075.821314102565
unfocussed,3925.1642628205136,5029.595352564103,4283.633814102564,4231.017628205129,3976.5785256410263,4164.535256410257,4094.3469551282055
unfocussed,3937.279647435898,5013.958333333334,4287.996794871796,4257.375801282052,3991.5504807692314,4178.834134615385,4114.927884615385
unfocussed,3928.233173076924,5022.7724358974365,4294.194711538462,4255.564903846154,3997.1474358974365,4181.578525641026,4120.276442307693
unfocussed,3937.8806089743593,5030.925480769231,4298.782051282052,4273.782051282052,4016.165865384616,4187.45592948718,4129.258814102564
unfocussed,3930.320512820513,5027.708333333334,4298.417467948719,4267.800480769231,3985.608974358975,4175.701121794872,4122.704326923077
unfocussed,3958.305288461539,5031.430288461539,4309.683493589744,4290.709134615385,4004.310897435898,4188.693910256411,4128.040865384616
unfocussed,3954.23076923077,5033.457532051283,4308.701923076924,4258.325320512821,3990.3685897435903,4191.903044871795,4122.3798076923085
unfocussed,3953.333333333334,5043.020833333334,4316.971153846154,4257.163461538462,4000.2163461538466,4195.8974358974365,4131.907051282052
unfocussed,3958.517628205129,5042.596153846154,4314.815705128206,4281.694711538462,4010.5088141025644,4193.521634615385,4127.39983974359
unfocussed,3965.008012820513,5037.752403846154,4314.603365384616,4293.573717948719,4020.108173076924,4194.214743589744,4128.048878205129
unfocussed,3920.817307692308,5030.524839743591,4297.339743589744,4254.927884615385,3964.1386217948725,4174.763621794872,4116.318108974359
unfocussed,3926.1378205128212,5028.445512820514,4297.524038461539,4274.755608974359,3970.5008012820517,4173.509615384616,4117.431891025642
unfocussed,3943.9823717948725,5028.421474358975,4309.539262820514,4298.261217948719,3989.0024038461543,4187.127403846154,4120.709134615385
unfocussed,3938.0088141025644,5015.180288461539,4297.948717948719,4272.463942307693,3973.677884615385,4171.1298076923085,4109.198717948719
unfocussed,3927.5280448717954,5001.342147435898,4275.332532051282,4235.3485576923085,3937.8125000000005,4149.547275641026,4094.6193910256416
unfocussed,3943.1690705128212,5012.760416666667,4293.141025641026,4259.527243589744,3963.874198717949,4174.531250000001,4114.062500000001
unfocussed,3961.4943910256416,5029.423076923077,4315.032051282052,4292.275641025642,3982.9607371794878,4195.821314102564,4131.686698717949
unfocussed,3955.649038461539,5029.875801282052,4316.83092948718,4303.609775641026,3998.433493589744,4191.021634615385,4129.767628205129
unfocussed,3960.072115384616,5033.072916666667,4317.087339743591,4316.274038461539,3989.8758012820517,4191.310096153847,4128.133012820514
unfocussed,3949.3349358974365,5024.110576923077,4304.675480769231,4301.578525641026,3965.492788461539,4170.981570512821,4107.916666666667
unfocussed,3932.123397435898,5015.869391025642,4291.570512820514,4277.660256410257,3962.5600961538466,4157.435897435898,4108.020833333334
unfocussed,3937.5200320512827,5017.45592948718,4297.203525641026,4270.52483974359,3984.967948717949,4164.206730769231,4108.437500000001
unfocussed,3947.5560897435903,5022.287660256411,4304.150641025642,4281.7548076923085,3983.345352564103,4177.1474358974365,4122.227564102564
unfocussed,3953.120993589744,5023.369391025642,4301.017628205129,4304.198717948719,3989.170673076924,4178.986378205129,4124.811698717949
unfocussed,3935.0000000000005,5013.778044871796,4292.516025641026,4282.792467948719,3978.29326923077,4167.487980769231,4108.778044871796
unfocussed,3913.4254807692314,5008.261217948719,4278.6057692307695,4242.812500000001,3956.314102564103,4150.068108974359,4092.251602564103
unfocussed,3930.889423076924,5017.4599358974365,4298.305288461539,4265.320512820514,3987.347756410257,4174.0985576923085,4104.202724358975
unfocussed,3974.1105769230776,5030.7411858974365,4324.102564102564,4296.157852564103,4008.802083333334,4207.912660256411,4137.319711538462
unfocussed,3977.8565705128212,5029.731570512821,4311.9110576923085,4275.532852564103,3998.6338141025644,4192.2235576923085,4121.923076923077
unfocussed,3978.2011217948725,5023.4495192307695,4299.763621794872,4262.664262820514,3955.5088141025644,4173.461538461539,4113.3974358974365
unfocussed,3965.392628205129,5024.234775641026,4308.557692307693,4262.2235576923085,3975.94951923077,4182.5360576923085,4118.4735576923085
unfocussed,3917.8125000000005,5018.261217948719,4302.287660256411,4280.248397435898,3986.6225961538466,4179.475160256411,4114.407051282052
unfocussed,3923.677884615385,5022.784455128206,4305.160256410257,4291.20592948718,3984.447115384616,4182.1474358974365,4118.209134615385
unfocussed,3941.782852564103,5034.619391025642,4317.287660256411,4286.258012820514,4004.298878205129,4192.271634615385,4134.066506410257
unfocussed,3934.663461538462,5021.866987179488,4314.451121794872,4262.528044871795,3996.4342948717954,4183.269230769231,4124.459134615385
unfocussed,3934.6193910256416,5025.576923076924,4305.997596153847,4279.114583333334,3993.0969551282055,4183.309294871796,4125.641025641026
unfocussed,3945.7011217948725,5033.990384615386,4320.821314102564,4309.763621794872,4001.88701923077,4189.727564102564,4136.895032051282
unfocussed,3946.029647435898,5036.193910256411,4324.094551282052,4310.184294871796,4006.642628205129,4189.415064102564,4142.708333333334
unfocussed,3928.4655448717954,5029.691506410257,4306.742788461539,4272.704326923077,3978.725961538462,4178.461538461539,4131.967147435898
unfocussed,3934.819711538462,5032.968750000001,4307.648237179488,4270.296474358975,3992.027243589744,4184.218750000001,4132.516025641026
unfocussed,3952.423878205129,5038.826121794872,4314.719551282052,4281.510416666667,3994.9879807692314,4192.007211538462,4131.810897435898
unfocussed,3954.2628205128212,5036.630608974359,4321.742788461539,4292.504006410257,3988.6899038461543,4193.741987179487,4138.774038461539
unfocussed,3944.214743589744,5034.258814102564,4324.819711538462,4294.346955128206,3987.211538461539,4185.208333333334,4127.76842948718
unfocussed,3939.3629807692314,5029.106570512821,4318.361378205129,4287.391826923077,3983.7660256410263,4179.819711538462,4127.832532051282
unfocussed,3949.9719551282055,5029.086538461539,4313.036858974359,4295.296474358975,4006.0937500000005,4180.1161858974365,4127.592147435898
unfocussed,3937.7123397435903,5025.244391025642,4310.392628205129,4264.499198717949,3979.7876602564106,4179.503205128206,4114.322916666667
unfocussed,3931.2099358974365,5023.802083333334,4302.207532051282,4254.310897435898,3986.682692307693,4179.6995192307695,4111.554487179487
unfocussed,3943.76201923077,5029.8798076923085,4312.171474358975,4281.870993589744,3993.0008012820517,4183.673878205129,4125.008012820514
unfocussed,3952.9687500000005,5035.408653846154,4323.906250000001,4303.333333333334,3975.560897435898,4187.916666666667,4135.176282051282
unfocussed,3969.411057692308,5035.1923076923085,4325.961538461539,4295.997596153847,3987.6762820512827,4191.354166666667,4133.717948717949
unfocussed,3988.361378205129,5035.837339743591,4323.633814102564,4264.094551282052,3997.2475961538466,4188.766025641026,4143.814102564103
unfocussed,3989.1105769230776,5029.515224358975,4316.758814102564,4247.552083333334,4006.0937500000005,4182.960737179487,4135.188301282052
unfocussed,3965.7612179487187,5025.548878205129,4306.7548076923085,4238.048878205129,4028.177083333334,4183.169070512821,4129.407051282052
unfocussed,3972.932692307693,5025.208333333334,4308.032852564103,4258.1610576923085,4028.673878205129,4182.267628205129,4126.9110576923085
unfocussed,3944.811698717949,5018.962339743591,4291.594551282052,4245.208333333334,3976.754807692308,4159.559294871796,4108.177083333334
unfocussed,3951.6346153846157,5026.947115384616,4306.137820512821,4210.152243589744,3977.0472756410263,4181.354166666667,4120.685096153847
unfocussed,3934.975961538462,5027.652243589744,4316.394230769231,4231.478365384616,3994.6354166666674,4184.214743589744,4127.279647435898
unfocussed,3954.202724358975,5031.20592948718,4310.520833333334,4263.513621794872,4041.3461538461543,4181.394230769231,4123.441506410257
unfocussed,3955.348557692308,5032.019230769231,4311.638621794872,4289.094551282052,4013.8060897435903,4184.691506410257,4120.536858974359
unfocussed,3934.9399038461543,5018.056891025642,4302.796474358975,4277.307692307693,3998.4575320512827,4167.596153846154,4112.952724358975
unfocussed,3952.7564102564106,5023.782051282052,4312.239583333334,4286.478365384616,4032.0713141025644,4179.755608974359,4123.878205128206
unfocussed,3951.0857371794878,5023.649839743591,4306.7307692307695,4264.583333333334,4026.26201923077,4181.530448717949,4119.571314102564
unfocussed,3971.0657051282055,5020.600961538462,4317.411858974359,4279.927884615385,4007.3918269230776,4186.450320512821,4128.750000000001
unfocussed,4002.1794871794878,5027.375801282052,4326.602564102564,4334.062500000001,4029.379006410257,4193.141025641026,4123.437500000001
unfocussed,3945.5729166666674,5023.657852564103,4311.117788461539,4260.536858974359,3982.964743589744,4177.363782051282,4129.090544871796
unfocussed,4001.8349358974365,5023.349358974359,4309.170673076924,4270.641025641026,4016.526442307693,4173.906250000001,4124.58733974359
unfocussed,4000.336538461539,5015.536858974359,4308.261217948719,4249.995993589744,3978.645833333334,4175.352564102564,4127.411858974359
unfocussed,4013.44951923077,5019.435096153847,4316.971153846154,4293.233173076924,4008.257211538462,4185.697115384616,4131.634615384616
unfocussed,3994.2187500000005,5029.274839743591,4325.805288461539,4295.58092948718,4004.6794871794878,4196.061698717949,4143.657852564103
unfocussed,3970.8774038461543,5024.835737179488,4316.446314102564,4293.890224358975,3992.35576923077,4175.176282051282,4126.907051282052
unfocussed,3948.5136217948725,5015.877403846154,4305.540865384616,4277.343750000001,3986.9631410256416,4170.336538461539,4110.825320512821
unfocussed,3947.5881410256416,5023.032852564103,4308.413461538462,4275.865384615385,3994.9399038461543,4181.310096153847,4114.3349358974365
unfocussed,3974.01842948718,5020.713141025642,4317.696314102564,4300.100160256411,4033.040865384616,4182.996794871796,4123.577724358975
unfocussed,3959.3149038461543,5026.233974358975,4322.752403846154,4277.844551282052,4014.6073717948725,4193.116987179487,4136.586538461539
unfocussed,3977.944711538462,5033.705929487181,4327.836538461539,4289.971955128206,4040.5368589743593,4201.494391025642,4138.822115384616
unfocussed,3991.057692307693,5039.5673076923085,4329.539262820514,4327.680288461539,4060.548878205129,4197.415865384616,4124.266826923077
unfocussed,3932.728365384616,5034.751602564103,4310.488782051282,4261.638621794872,3975.5568910256416,4184.943910256411,4136.450320512821
unfocussed,3942.8125000000005,5027.760416666667,4308.645833333334,4272.311698717949,3996.967147435898,4177.071314102564,4123.617788461539
unfocussed,3948.8862179487187,5033.870192307693,4319.322916666667,4260.080128205129,4009.1065705128212,4187.864583333334,4130.961538461539
unfocussed,3942.4919871794878,5034.571314102564,4323.33733974359,4270.11217948718,4000.6690705128212,4189.375000000001,4132.548076923077
unfocussed,3952.223557692308,5035.308493589744,4325.384615384616,4285.989583333334,3998.6338141025644,4187.984775641026,4132.3557692307695
unfocussed,3959.5753205128212,5037.103365384616,4329.579326923077,4296.233974358975,4006.133814102565,4194.246794871796,4138.974358974359
unfocussed,3961.2900641025644,5039.507211538462,4327.636217948719,4295.596955128206,4004.3629807692314,4187.031250000001,4132.720352564103
unfocussed,3965.661057692308,5044.867788461539,4322.620192307693,4285.296474358975,3966.798878205129,4189.27483974359,4127.500000000001
unfocussed,3956.8669871794878,5026.6786858974365,4321.406250000001,4281.2860576923085,3944.146634615385,4187.243589743591,4131.858974358975
unfocussed,3954.6594551282055,5031.410256410257,4326.410256410257,4284.831730769231,3946.8750000000005,4191.883012820514,4131.250000000001
unfocussed,3950.6410256410263,5037.343750000001,4329.419070512821,4286.594551282052,3961.546474358975,4193.353365384616,4136.36217948718
unfocussed,3957.6482371794878,5037.059294871796,4322.367788461539,4277.9286858974365,3975.152243589744,4188.153044871795,4124.943910256411
unfocussed,3963.1530448717954,5035.717147435898,4324.827724358975,4295.132211538462,3998.401442307693,4188.349358974359,4119.439102564103
unfocussed,3944.4310897435903,5027.015224358975,4311.622596153847,4259.078525641026,4007.7043269230776,4176.410256410257,4116.274038461539
unfocussed,3954.166666666667,5035.9495192307695,4323.826121794872,4203.9423076923085,4003.8942307692314,4186.109775641026,4126.185897435898
unfocussed,3962.423878205129,5037.872596153847,4327.520032051282,4241.025641025642,4030.4687500000005,4191.229967948719,4128.922275641026
unfocussed,3986.798878205129,5045.112179487181,4341.778846153847,4313.681891025642,4074.751602564103,4207.896634615385,4142.371794871796
unfocussed,3985.064102564103,5053.253205128206,4345.300480769231,4314.186698717949,4083.7780448717954,4209.911858974359,4152.796474358975
unfocussed,3958.874198717949,5050.689102564103,4338.056891025642,4297.864583333334,4066.530448717949,4199.943910256411,4143.157051282052
unfocussed,3963.189102564103,5045.452724358975,4336.254006410257,4284.102564102564,4062.467948717949,4185.629006410257,4141.165865384616
unfocussed,3968.629807692308,5045.112179487181,4340.568910256411,4301.8349358974365,4068.998397435898,4193.341346153847,4145.568910256411
unfocussed,3972.1754807692314,5043.485576923077,4333.754006410257,4306.197916666667,4080.38060897436,4189.354967948719,4130.821314102564
unfocussed,3959.5793269230776,5046.602564102564,4331.474358974359,4293.890224358975,4076.5064102564106,4194.659455128206,4139.194711538462
unfocussed,3947.083333333334,5040.536858974359,4318.4735576923085,4289.8557692307695,4059.711538461539,4181.4182692307695,4129.014423076924
unfocussed,3960.532852564103,5036.594551282052,4319.751602564103,4294.663461538462,4052.6362179487187,4178.882211538462,4123.23717948718
unfocussed,3981.0817307692314,5045.360576923078,4322.76842948718,4289.270833333334,4063.0649038461543,4188.978365384616,4133.489583333334
unfocussed,3993.1530448717954,5053.934294871796,4332.9286858974365,4315.524839743591,4097.14342948718,4204.547275641026,4144.250801282052
unfocussed,3979.3149038461543,5048.477564102564,4327.852564102564,4313.950320512821,4128.18108974359,4200.0120192307695,4138.641826923077
unfocussed,3962.111378205129,5049.571314102564,4336.899038461539,4296.734775641026,4105.360576923077,4206.450320512821,4191.045673076924
unfocussed,3951.2379807692314,5052.872596153847,4337.435897435898,4292.516025641026,4055.4006410256416,4204.154647435898,4185.757211538462
unfocussed,3968.2972756410263,5050.8974358974365,4337.600160256411,4309.01842948718,4053.5056089743593,4202.167467948719,4164.687500000001
unfocussed,3987.4719551282055,5047.491987179488,4335.400641025642,4317.111378205129,4053.7500000000005,4198.70592948718,4154.655448717949
unfocussed,3992.3517628205136,5054.603365384616,4339.667467948719,4325.520833333334,4064.170673076924,4205.296474358975,4156.750801282052
unfocussed,3967.7524038461543,5050.769230769231,4317.796474358975,4277.267628205129,4028.2011217948725,4187.560096153847,4144.194711538462
unfocussed,4005.94951923077,5058.665865384616,4321.462339743591,4277.788461538462,4031.2219551282055,4198.33733974359,4146.089743589744
unfocussed,3971.2419871794878,5049.907852564103,4313.469551282052,4258.798076923077,4030.2243589743593,4185.288461538462,4130.761217948719
unfocussed,3944.3629807692314,5048.016826923077,4319.735576923077,4267.532051282052,4036.2980769230776,4189.162660256411,4141.766826923077
unfocussed,3955.508814102565,5050.056089743591,4324.146634615385,4305.4807692307695,4053.6698717948725,4197.984775641026,4146.931089743591
unfocussed,3986.414262820513,5049.479166666667,4328.261217948719,4258.421474358975,4055.2924679487187,4193.974358974359,4142.047275641026
unfocussed,3966.8669871794878,5050.028044871796,4327.031250000001,4293.902243589744,4042.8685897435903,4202.956730769231,4143.020833333334
unfocussed,3968.725961538462,5058.661858974359,4333.064903846154,4326.626602564103,4055.3285256410263,4203.822115384616,4154.587339743591
unfocussed,3965.697115384616,5055.400641025642,4325.260416666667,4296.602564102564,4051.302083333334,4192.211538461539,4139.695512820514
unfocussed,3959.8517628205136,5056.654647435898,4319.767628205129,4290.757211538462,4040.7011217948725,4193.477564102564,4134.154647435898
unfocussed,3935.2323717948725,5053.253205128206,4314.847756410257,4260.3245192307695,4027.067307692308,4181.995192307692,4124.987980769231
unfocussed,3980.26842948718,5064.911858974359,4339.531250000001,4301.714743589744,4075.6250000000005,4212.988782051282,4152.816506410257
unfocussed,3985.464743589744,5065.873397435898,4336.04967948718,4290.68108974359,4068.6899038461543,4205.789262820514,4146.338141025642
unfocussed,3995.3004807692314,5065.641025641026,4343.044871794872,4300.152243589744,4068.3213141025644,4209.687500000001,4143.994391025642
unfocussed,3986.165865384616,5080.316506410257,4335.140224358975,4300.629006410257,4027.7724358974365,4201.67467948718,4130.184294871795
unfocussed,3972.76842948718,5066.282051282052,4329.455128205129,4342.560096153847,4053.1810897435903,4205.144230769231,4132.884615384616
unfocussed,3964.0064102564106,5060.761217948719,4329.795673076924,4345.532852564103,4024.79967948718,4200.693108974359,4137.948717948719
unfocussed,3961.245993589744,5063.112980769231,4328.052884615385,4324.811698717949,4017.876602564103,4201.802884615385,4139.503205128206
unfocussed,3947.35576923077,5053.657852564103,4309.663461538462,4295.076121794872,4017.0873397435903,4178.697916666667,4123.894230769231
unfocussed,3943.0288461538466,5044.370993589744,4292.111378205129,4277.620192307693,4024.5512820512827,4172.972756410257,4124.302884615385
unfocussed,3970.308493589744,5044.551282051283,4309.391025641026,4293.321314102564,4063.8942307692314,4187.171474358975,4128.477564102564
unfocussed,3963.0448717948725,5049.483173076924,4315.256410256411,4295.905448717949,4057.0472756410263,4190.296474358975,4133.201121794872
unfocussed,3947.339743589744,5047.592147435898,4313.477564102564,4274.851762820514,4032.61217948718,4181.045673076924,4127.604166666667
unfocussed,3948.265224358975,5040.384615384616,4313.974358974359,4287.664262820514,4040.2163461538466,4180.05608974359,4121.806891025642
unfocussed,3945.4006410256416,5038.233173076924,4310.140224358975,4304.755608974359,4037.3758012820517,4177.800480769231,4116.614583333334
unfocussed,3940.7532051282055,5033.593750000001,4293.978365384616,4297.832532051282,4037.4439102564106,4163.625801282052,4103.577724358975
unfocussed,3952.4198717948725,5040.064102564103,4309.483173076924,4308.481570512821,4041.233974358975,4182.007211538462,4127.604166666667
unfocussed,3964.6474358974365,5044.475160256411,4318.08092948718,4307.443910256411,4047.0192307692314,4191.229967948719,4132.239583333334
unfocussed,3977.2596153846157,5047.744391025642,4323.673878205129,4316.213942307693,4041.9791666666674,4198.165064102564,4143.369391025642
unfocussed,3988.9222756410263,5043.417467948719,4331.891025641026,4314.298878205129,4019.4711538461543,4200.4286858974365,4143.501602564103
unfocussed,3992.61217948718,5048.685897435898,4325.048076923077,4311.181891025642,4033.3092948717954,4197.127403846154,4147.576121794872
unfocussed,3984.411057692308,5054.326923076924,4325.440705128206,4306.225961538462,4086.20592948718,4200.929487179487,4153.689903846154
unfocussed,3957.5881410256416,5053.104967948719,4320.212339743591,4286.738782051282,4070.3285256410263,4192.852564102564,4141.975160256411
unfocussed,3975.4166666666674,5060.416666666667,4332.840544871796,4298.842147435898,4106.213942307693,4204.407051282052,4148.557692307693
unfocussed,3975.73717948718,5066.117788461539,4336.726762820514,4306.9911858974365,4102.86858974359,4203.693910256411,4158.145032051282
unfocussed,3955.432692307693,5055.336538461539,4321.786858974359,4291.310096153847,4050.9294871794878,4190.188301282052,4144.963942307693
unfocussed,3954.6875000000005,5048.173076923078,4317.860576923077,4293.465544871796,4034.07451923077,4188.325320512821,4133.906250000001
unfocussed,3968.6498397435903,5045.8974358974365,4323.265224358975,4303.181089743591,4051.526442307693,4189.651442307693,4125.625000000001
unfocussed,3970.2123397435903,5053.513621794872,4329.835737179487,4292.796474358975,4044.915865384616,4196.538461538462,4132.888621794872
unfocussed,3975.472756410257,5047.0432692307695,4326.021634615385,4299.046474358975,4034.7195512820517,4197.127403846154,4126.907051282052
unfocussed,3962.2355769230776,5047.003205128206,4324.863782051282,4286.5224358974365,3978.874198717949,4196.875000000001,4130.496794871795
unfocussed,3960.1722756410263,5051.782852564103,4323.505608974359,4298.285256410257,4025.913461538462,4197.103365384616,4128.657852564103
unfocussed,3971.3461538461543,5054.342948717949,4331.069711538462,4314.915865384616,4061.1258012820517,4201.602564102564,4138.525641025642
